id,user,uid,version,changeset,timestamp
25775890,DeDe258,3843667,3,38682210,2016-04-19T01:50:28Z
25780845,mk408,201724,3,3575478,2010-01-09T05:22:44Z
25780999,Minh Nguyen,33757,4,32175008,2015-06-24T05:30:18Z
25790975,EricWilhelm,3843672,4,38682447,2016-04-19T02:07:23Z
25795475,TorieRob,3821658,9,39225620,2016-05-10T18:59:18Z
25795586,stevea,123633,14,21185186,2014-03-19T01:43:54Z
25795955,Harry Cutts,670691,5,41605409,2016-08-22T03:27:47Z
25796371,n76,318696,9,25317090,2014-09-08T21:43:33Z
25796602,Iowa Kid,703517,6,32613885,2015-07-13T21:00:53Z
25802485,Bike Mapper,74705,7,14636567,2013-01-13T16:18:28Z
25821375,Minh Nguyen,33757,7,33038238,2015-08-01T21:42:44Z
25842094,balrog-kun,20587,3,4250871,2010-03-27T23:54:00Z
25887111,Minh Nguyen,33757,5,33534159,2015-08-23T22:09:49Z
25887562,ChrisZontine,1376118,5,18290002,2013-10-11T00:21:21Z
25887699,AndrewSnow,371121,11,26108657,2014-10-16T02:13:52Z
25888193,dchiles,153669,6,24866058,2014-08-19T17:58:55Z
25902658,Minh Nguyen,33757,5,32256029,2015-06-28T06:15:50Z
25910672,Daniel_Caldwell,2763448,8,29670773,2015-03-23T05:31:11Z
25910834,adbrown,54598,1,7735,2008-08-01T10:59:46Z
25922342,Chetan_Gowda,2644101,36,39213902,2016-05-10T11:57:38Z
25922493,TorieRob,3821658,9,40377619,2016-06-29T21:39:34Z
25926596,mk408,201724,18,5824146,2010-09-19T20:36:00Z
25943620,mk408,201724,2,6804304,2010-12-29T22:33:57Z
25966570,oba510,933797,3,17481335,2013-08-24T09:57:14Z
25966785,oba510,933797,2,17481335,2013-08-24T09:57:14Z
25967161,cityeditor1000,1974064,7,27219098,2014-12-04T07:00:17Z
26025626,Harry Cutts,670691,8,41605409,2016-08-22T03:27:49Z
26027001,Harry Cutts,670691,11,38303743,2016-04-04T21:50:45Z
26027129,Harry Cutts,670691,3,38303743,2016-04-04T21:50:47Z
26027182,oba510,933797,4,40623050,2016-07-10T04:30:09Z
26027230,NE2,207745,5,13451361,2012-10-11T08:35:27Z
26027674,OSMF Redaction Account,722137,3,12301260,2012-07-18T23:02:40Z
26103993,Luis36995,1829683,19,39123547,2016-05-05T15:56:17Z
26132197,mk408,201724,2,4149504,2010-03-17T05:56:42Z
26132741,Telecas,202256,3,29014742,2015-02-22T07:22:05Z
26132844,adbrown,54598,3,136399,2008-08-08T08:01:47Z
26133274,Minh Nguyen,33757,23,31976618,2015-06-15T07:09:40Z
26133586,erjiang,701297,4,21891551,2014-04-23T17:35:52Z
26135124,adbrown,54598,2,136399,2008-08-08T10:25:34Z
26174296,beddy,3207726,21,38845595,2016-04-25T01:39:19Z
26174368,Bike Mapper,74705,2,7401951,2011-02-26T17:08:15Z
26175206,adbrown,54598,1,178006,2008-08-10T07:46:49Z
26175273,TorieRob,3821658,11,40002959,2016-06-13T21:14:16Z
26175639,RichRico,2219338,22,36945809,2016-02-01T20:56:05Z
26200944,gaku,19532,1,190303,2008-08-11T02:14:25Z
26201062,stevea,123633,19,39253485,2016-05-11T21:36:04Z
26201873,Donzmap,2682878,3,29108411,2015-02-26T08:28:59Z
26201944,Minh Nguyen,33757,3,32273391,2015-06-28T22:44:18Z
26202027,StellanL,28775,2,24688584,2014-08-11T21:04:21Z
26231073,NE2,207745,8,13461517,2012-10-12T01:14:14Z
26251542,mk408,201724,5,7005489,2011-01-17T22:42:48Z
26251792,StellanL,28775,5,24688584,2014-08-11T21:04:12Z
26251896,StellanL,28775,2,24690719,2014-08-11T23:26:50Z
26252629,Minh Nguyen,33757,9,43976424,2016-11-27T03:55:12Z
26274177,Bike Mapper,74705,11,14456846,2012-12-29T23:29:43Z
26274222,wallclimber21,81024,2,2708840,2009-10-02T07:32:09Z
26274373,crossmyloof,364391,3,41154027,2016-07-31T20:51:50Z
26274671,adbrown,54598,1,236446,2008-08-14T06:29:25Z
26274978,mk408,201724,5,4054140,2010-03-06T19:56:48Z
26296542,dannykath,2226712,13,39152602,2016-05-06T21:39:22Z
26296978,Bike Mapper,74705,6,37502373,2016-02-28T16:42:57Z
26297397,n76,318696,9,16606770,2013-06-18T17:46:41Z
26297449,songwc,1667381,4,17044527,2013-07-22T07:03:06Z
26298136,RoadGeek_MD99,475877,4,38543438,2016-04-14T02:03:43Z
26298744,adbrown,54598,4,270518,2008-08-15T08:40:09Z
26341823,HorribleChoice,1373614,8,28855984,2015-02-15T05:59:44Z
26348114,batneil,1198669,4,23972048,2014-07-05T19:12:47Z
26378368,42429,42429,4,8652667,2011-07-06T21:37:07Z
26379879,dannykath,2226712,11,39275906,2016-05-12T19:10:03Z
26380173,StellanL,28775,3,18985848,2013-11-19T00:29:14Z
26436085,nmixter,55774,5,27769048,2014-12-29T05:46:47Z
26446492,Icycle,55482,2,795947,2008-11-26T07:45:10Z
26446540,balrog-kun,20587,3,4250871,2010-03-27T23:58:59Z
26446633,Icycle,55482,2,784032,2008-11-23T21:55:09Z
26448874,mk408,201724,3,3940825,2010-02-22T04:38:24Z
26595373,Minh Nguyen,33757,4,34010958,2015-09-14T00:01:57Z
26595658,Bike Mapper,74705,4,18220682,2013-10-06T21:23:38Z
26597342,erjiang_imports,2074282,3,35049194,2015-11-03T06:25:27Z
26664409,n76,318696,5,24487018,2014-08-01T19:09:34Z
26664744,ChrisZontine,1376118,11,25063196,2014-08-27T22:08:28Z
26665652,marinad_telenav,3277198,6,37899694,2016-03-17T15:29:54Z
26804204,user8192,262921,7,28614966,2015-02-04T17:33:39Z
26804237,nmixter,55774,6,8027715,2011-05-02T05:09:42Z
26932962,RichRico,2219338,3,33315492,2015-08-13T15:29:44Z
27094497,FahRadler,344561,2,40099451,2016-06-17T17:12:45Z
27105062,balrog-kun,20587,2,4250871,2010-03-28T00:05:23Z
27364475,Bike Mapper,74705,14,30312118,2015-04-18T17:37:50Z
27590752,nmixter,55774,7,16626220,2013-06-20T07:52:12Z
27591101,nmixter,55774,1,174204,2008-10-08T00:33:03Z
27591185,nmixter,55774,6,11350574,2012-04-19T05:17:21Z
27622492,nmixter,55774,1,185764,2008-10-09T17:13:54Z
27628564,stevea,123633,13,21185186,2014-03-19T01:43:55Z
27628944,nmixter,55774,1,220560,2008-10-10T00:40:02Z
27647503,nmixter,55774,1,241741,2008-10-10T22:57:53Z
27647575,nmixter,55774,1,241741,2008-10-10T23:02:55Z
27648538,nmixter,55774,1,263657,2008-10-11T00:37:31Z
27648572,nmixter,55774,2,263657,2008-10-11T00:42:11Z
27649864,beddy,3207726,6,37257585,2016-02-16T23:46:26Z
27675301,NE2,207745,5,13381044,2012-10-06T06:21:00Z
27721318,nmixter,55774,1,325819,2008-10-14T01:52:07Z
27743733,nmixter,55774,2,328533,2008-10-14T20:53:33Z
27766968,nmixter,55774,2,36078584,2015-12-21T06:35:53Z
27767002,nmixter,55774,1,369783,2008-10-16T02:35:09Z
27767091,nmixter,55774,1,369783,2008-10-16T02:44:03Z
27807305,NE2,207745,13,13514858,2012-10-16T07:06:22Z
27829191,TorieRob,3821658,20,39918886,2016-06-09T22:16:20Z
27829304,NE2,207745,9,13422450,2012-10-09T06:59:25Z
27859021,saikabhi,3029661,3,36976572,2016-02-03T12:52:08Z
27859090,choicefresh,617357,2,16164902,2013-05-17T10:52:25Z
27925174,ediyes,1240849,9,39763569,2016-06-02T20:17:05Z
27959634,Minh Nguyen,33757,17,33534159,2015-08-23T22:09:48Z
28061064,user8192,262921,4,9903467,2011-11-21T23:57:42Z
28073753,nmixter,55774,1,609723,2008-10-28T16:49:59Z
28073928,nmixter,55774,1,609723,2008-10-28T16:57:48Z
28074134,nmixter,55774,3,13538637,2012-10-17T23:37:14Z
28074312,Lambertus,6424,3,8507723,2011-06-21T19:29:01Z
28101977,nmixter,55774,1,635330,2008-10-30T00:23:51Z
28119546,stevea,123633,9,39253485,2016-05-11T21:36:08Z
28178982,sadam,7591,1,658755,2008-11-02T20:40:02Z
28282293,Telecas,202256,5,16271846,2013-05-24T22:00:00Z
28317733,NE2,207745,5,13381044,2012-10-06T06:20:48Z
28317832,doug_sfba,1796809,5,36001685,2015-12-17T03:36:21Z
28317929,RichRico,2219338,20,39224779,2016-05-10T18:25:35Z
28317948,n76,318696,8,30171127,2015-04-12T19:28:39Z
28318116,calfarome,2511706,6,36747139,2016-01-22T20:06:35Z
28318677,calfarome,2511706,6,36843850,2016-01-27T19:27:10Z
28319313,stevea,123633,7,38512919,2016-04-12T23:06:37Z
28319470,RichRico,2219338,6,36943679,2016-02-01T19:13:56Z
28319616,n76,318696,7,17943971,2013-09-20T17:28:00Z
28320774,JeffM8,597941,5,22699651,2014-06-02T18:14:24Z
28339169,nmixter,55774,1,735669,2008-11-11T01:07:02Z
28339213,nmixter,55774,1,735669,2008-11-11T01:11:43Z
28357179,Minh Nguyen,33757,9,31576616,2015-05-30T04:34:00Z
28357233,RichRico,2219338,7,36947586,2016-02-01T22:28:08Z
28357323,NE2,207745,6,13422450,2012-10-09T06:59:15Z
28357382,NE2,207745,12,13514858,2012-10-16T07:06:21Z
28357435,RichRico,2219338,6,36947170,2016-02-01T22:00:48Z
28357557,Sundance,239998,9,11388865,2012-04-22T20:34:09Z
28357622,NE2,207745,9,13461517,2012-10-12T01:13:59Z
28357704,n76,318696,7,17945349,2013-09-20T19:04:42Z
28357727,Zian Choy,296869,13,36670409,2016-01-18T23:37:06Z
28358934,adbrown,54598,3,737854,2008-11-12T08:38:59Z
28359016,n76,318696,9,17945349,2013-09-20T19:04:49Z
28359102,n76,318696,7,17945349,2013-09-20T19:04:43Z
28370215,nmixter,55774,1,740337,2008-11-12T19:05:30Z
28370291,nmixter,55774,1,740337,2008-11-12T19:10:01Z
28370383,nmixter,55774,1,740337,2008-11-12T19:14:55Z
28378351,KindredCoda,14293,8,6888892,2011-01-07T01:31:12Z
28378893,dannykath,2226712,4,36945646,2016-02-01T20:50:28Z
28379262,mk408,201724,8,6963730,2011-01-14T02:18:58Z
28379595,BLUG_Julien,606404,6,32861608,2015-07-24T21:58:09Z
28395676,dannykath,2226712,4,36945191,2016-02-01T20:30:07Z
28396113,Luis36995,1829683,4,36818338,2016-01-26T14:36:21Z
28396338,Bike Mapper,74705,2,26333473,2014-10-26T01:43:19Z
28397442,MikeN,135163,8,43286425,2016-10-30T16:05:54Z
28399276,n76,318696,13,17943800,2013-09-20T17:18:23Z
28411012,dannykath,2226712,20,39222328,2016-05-10T16:31:49Z
28413848,n76,318696,9,18837063,2013-11-11T14:57:51Z
28414032,n76,318696,13,17943800,2013-09-20T17:18:21Z
28414148,Minh Nguyen,33757,4,34011385,2015-09-14T01:07:42Z
28414276,Bike Mapper,74705,6,17293323,2013-08-10T16:48:54Z
28414367,n76,318696,13,17943800,2013-09-20T17:18:21Z
28414588,BLUG_Julien,606404,16,32685500,2015-07-16T21:32:12Z
28414959,Luis36995,1829683,5,36841163,2016-01-27T17:10:16Z
28415193,balrog-kun,20587,3,4250871,2010-03-28T00:19:50Z
28415529,dannykath,2226712,17,39147451,2016-05-06T16:10:12Z
28418120,oba510,933797,4,40623050,2016-07-10T04:30:08Z
28431979,flierfy,445671,8,32031247,2015-06-17T14:56:10Z
28432353,beddy,3207726,4,39960044,2016-06-11T20:25:19Z
28432744,stevea,123633,17,39253335,2016-05-11T21:27:56Z
28433279,flierfy,445671,8,32031247,2015-06-17T14:57:26Z
28433415,stevea,123633,12,39253485,2016-05-11T21:36:26Z
28433457,stevea,123633,9,39253485,2016-05-11T21:36:27Z
28433570,n76,318696,7,16606880,2013-06-18T17:56:57Z
28433615,oba510,933797,15,40790957,2016-07-17T03:40:16Z
28433922,vchernetsky,2772534,3,29690418,2015-03-23T22:12:53Z
28433997,Zian Choy,296869,9,36670463,2016-01-18T23:46:10Z
28434077,calfarome,2511706,6,36743936,2016-01-22T17:24:54Z
28434473,mk408,201724,2,6876541,2011-01-05T21:35:01Z
28434834,Christine_E,1707766,10,43528771,2016-11-10T09:13:24Z
28435084,42429,42429,5,8641886,2011-07-05T19:01:46Z
28435380,StellanL,28775,7,25101624,2014-08-29T17:01:06Z
28435462,Telecas,202256,10,29213641,2015-03-03T03:48:39Z
28435499,n76,318696,11,20998921,2014-03-09T03:36:02Z
28435572,n76,318696,14,20998921,2014-03-09T03:35:58Z
28435629,Ballard OpenStreetMap,2814663,37,40980096,2016-07-23T21:45:54Z
28436592,balrog-kun,20587,3,4250871,2010-03-28T00:20:19Z
28437113,n76,318696,9,30171127,2015-04-12T19:28:40Z
28437386,n76,318696,9,30170989,2015-04-12T19:23:36Z
28453129,TorieRob,3821658,8,39715355,2016-06-01T17:21:17Z
28458248,samely,2512300,8,39222550,2016-05-10T16:46:17Z
28460960,srividya_c,2115749,12,43237007,2016-10-28T05:56:54Z
28461126,Omnific,1408522,6,22883826,2014-06-12T07:04:17Z
28462160,mk408,201724,4,4052765,2010-03-06T17:35:36Z
28463005,BugBuster,166129,20,2627216,2009-09-25T21:10:14Z
28463451,matthieun,595221,11,25481645,2014-09-16T15:17:22Z
28464124,n76,318696,10,20998921,2014-03-09T03:36:19Z
28464668,n76,318696,19,18837063,2013-11-11T14:57:38Z
28476914,balrog-kun,20587,3,4250871,2010-03-28T00:20:35Z
28485086,adbrown,54598,2,763986,2008-11-18T08:06:43Z
28485166,rayKiddy,1717721,5,18221429,2013-10-06T22:26:34Z
28485261,Apo42,25510,6,10047308,2011-12-06T05:24:13Z
28485287,pratikyadav,2905914,17,33438512,2015-08-19T12:45:20Z
28485334,RichRico,2219338,15,39127622,2016-05-05T19:09:23Z
28485447,n76,318696,8,25379584,2014-09-11T23:34:54Z
28485541,Davidazus,462373,6,10030584,2011-12-04T07:44:08Z
28487624,Minh Nguyen,33757,8,32282382,2015-06-29T11:00:34Z
28500565,dannykath,2226712,13,39224707,2016-05-10T18:22:24Z
28500632,dannykath,2226712,16,39224707,2016-05-10T18:22:26Z
28500782,mk408,201724,4,3985973,2010-02-27T06:56:50Z
28501982,StellanL,28775,2,24606186,2014-08-08T00:24:01Z
28502163,Jothirnadh,2015224,12,39144278,2016-05-06T13:44:04Z
28502347,PlaneMad,1306,16,33479032,2015-08-21T09:31:41Z
28503130,n76,318696,2,17757316,2013-09-09T20:45:29Z
28503300,adbrown,54598,1,767614,2008-11-19T08:48:33Z
28503387,adbrown,54598,1,767614,2008-11-19T08:56:10Z
28503809,cityeditor1000,1974064,2,27218895,2014-12-04T06:48:15Z
28512384,TorieRob,3821658,8,39739284,2016-06-02T15:07:39Z
28514424,Icycle,55482,2,768200,2008-11-19T21:11:09Z
28517774,adbrown,54598,1,770551,2008-11-20T03:26:07Z
28518534,nmixter,55774,5,8850987,2011-07-28T05:19:14Z
28518614,StellanL,28775,6,29148290,2015-02-28T03:24:04Z
28518662,arenevier,103769,4,13214478,2012-09-23T00:20:02Z
28518749,adbrown,54598,1,770678,2008-11-20T06:55:12Z
28518844,adbrown,54598,1,770678,2008-11-20T07:06:00Z
28518995,adbrown,54598,2,770678,2008-11-20T07:27:12Z
28520380,nmixter,55774,2,774087,2008-11-20T10:04:07Z
28520607,bill42,482916,4,16288030,2013-05-26T06:29:41Z
28534598,adbrown,54598,2,775330,2008-11-21T07:26:46Z
28536371,Minh Nguyen,33757,19,32618536,2015-07-14T04:18:05Z
28551319,Gone,120468,3,4702115,2010-05-15T03:30:23Z
28551757,NE2,207745,3,13422450,2012-10-09T06:59:02Z
28588847,calfarome,2511706,4,39151831,2016-05-06T20:42:06Z
28588993,StellanL,28775,4,22416417,2014-05-18T23:54:18Z
28590548,Icycle,55482,2,73271,2008-12-03T18:23:00Z
28590886,balrog-kun,20587,3,4250871,2010-03-28T00:21:35Z
28595953,Piet Venter,2027890,3,22574716,2014-05-27T03:18:26Z
28596043,nmixter,55774,16,18199834,2013-10-05T17:55:35Z
28596221,mk408,201724,6,7027327,2011-01-20T06:59:48Z
28596410,saikabhi,3029661,6,39216092,2016-05-10T13:02:48Z
28596947,Bike Mapper,74705,2,18220682,2013-10-06T21:23:36Z
28615918,balrog-kun,20587,3,4250871,2010-03-28T00:21:47Z
28617054,42429,42429,8,8083485,2011-05-08T15:42:09Z
28617619,batneil,1198669,3,23972048,2014-07-05T19:12:47Z
28632039,sethoscope,224058,4,8085567,2011-05-08T18:14:35Z
28640927,voschix,305001,2,15129730,2013-02-22T22:55:42Z
28642068,karitotp,2748195,17,39126604,2016-05-05T18:20:01Z
28642396,Minh Nguyen,33757,8,33996643,2015-09-13T10:08:53Z
28642542,Icycle,55482,1,795947,2008-11-26T08:27:00Z
28646056,Telecas,202256,9,42091327,2016-09-12T04:26:39Z
28658505,Icycle,55482,1,798258,2008-11-26T19:07:48Z
28664336,n76,318696,3,31322345,2015-05-20T17:54:36Z
28664610,n76,318696,8,25716170,2014-09-28T00:26:46Z
28665116,RichRico,2219338,8,36945809,2016-02-01T20:56:08Z
28665690,RichRico,2219338,5,36945809,2016-02-01T20:56:07Z
28669745,KindredCoda,14293,2,4632292,2010-05-07T18:22:21Z
28676282,Telecas,202256,9,43091701,2016-10-23T00:42:16Z
28678076,oba510,933797,2,18003053,2013-09-24T05:52:50Z
28678131,Minh Nguyen,33757,4,33087162,2015-08-04T04:35:52Z
28679894,n76,318696,10,25085286,2014-08-28T23:15:57Z
28693689,adbrown,54598,2,806835,2008-11-29T01:08:26Z
28694646,davetoo,65950,1,806818,2008-11-29T05:17:01Z
28714244,nmixter,55774,6,14408332,2012-12-26T05:20:25Z
28714370,user8192,262921,2,4408770,2010-04-12T20:47:56Z
28714484,Alexander Avtanski,79401,7,8393669,2011-06-10T02:20:57Z
28714523,nmixter,55774,1,811412,2008-11-30T02:08:25Z
28714651,Bike Mapper,74705,4,16664165,2013-06-23T04:49:13Z
28714852,nmixter,55774,1,811412,2008-11-30T03:10:59Z
28714912,Lambertus,6424,2,8507723,2011-06-21T19:29:24Z
28714959,davetoo,65950,1,816095,2008-11-30T03:28:44Z
28715215,balrog-kun,20587,3,4250871,2010-03-28T00:22:42Z
28716553,Christine_E,1707766,4,43816113,2016-11-20T07:34:33Z
28716603,Icycle,55482,1,813539,2008-11-30T07:59:44Z
28717392,balrog-kun,20587,2,4250871,2010-03-28T00:22:48Z
28738997,adbrown,54598,4,6070,2008-12-01T03:23:28Z
28739091,crossmyloof,364391,4,41198173,2016-08-02T17:52:05Z
28739143,mk408,201724,3,7057834,2011-01-23T04:50:24Z
28740014,Alexander Avtanski,79401,5,12454096,2012-07-23T17:44:37Z
28740082,isw,123995,2,3192393,2009-11-23T01:30:57Z
28740203,Alexander Avtanski,79401,2,7016623,2011-01-19T01:16:57Z
28740785,beddy,3207726,8,36515917,2016-01-11T23:55:45Z
28756825,KindredCoda,14293,3,6886753,2011-01-06T20:51:41Z
28789379,mk408,201724,2,6963977,2011-01-14T04:05:17Z
28789515,n76,318696,10,34046393,2015-09-15T18:23:02Z
28844913,stevea,123633,9,39250625,2016-05-11T19:20:45Z
28886549,Minh Nguyen,33757,26,32402463,2015-07-04T04:16:20Z
28887414,n76,318696,6,20131249,2014-01-21T22:06:42Z
28887899,dannykath,2226712,38,39294874,2016-05-13T15:24:29Z
28903454,matthieun,595221,22,27515498,2014-12-16T20:16:26Z
29014033,sadam,7591,1,398886,2008-12-15T21:18:25Z
29014271,Telecas,202256,2,30373824,2015-04-21T10:01:18Z
29014340,Telecas,202256,2,30367232,2015-04-21T01:35:58Z
29014428,Telecas,202256,3,30373824,2015-04-21T10:01:19Z
29020132,wallclimber21,81024,6,12627068,2012-08-05T22:14:47Z
29100977,nmixter,55774,1,488558,2008-12-20T03:14:34Z
29101332,ramyaragupathy,2823295,11,33480302,2015-08-21T10:34:39Z
29122025,sv_ted,483712,4,33844735,2015-09-07T01:13:43Z
29122675,Bike Mapper,74705,4,27303216,2014-12-07T01:10:11Z
29170534,oldtopos,169004,11,19830378,2014-01-05T19:21:33Z
29234359,Alexander Avtanski,79401,8,16719035,2013-06-26T21:14:00Z
29234601,beddy,3207726,5,41024655,2016-07-25T22:42:49Z
29687773,user8192,262921,4,9861016,2011-11-18T06:54:17Z
29990054,nmixter,55774,4,303490,2009-04-07T19:21:39Z
30037107,TorieRob,3821658,14,39220301,2016-05-10T15:18:25Z
30059913,nmixter,55774,5,36070418,2015-12-20T18:13:02Z
30062034,Cato_d_Ae,1679807,6,22123760,2014-05-04T11:57:03Z
30106241,nmixter,55774,2,784368,2009-01-13T06:13:53Z
30125036,matthieun,595221,14,25256254,2014-09-05T20:24:05Z
30183607,wallclimber21,81024,3,7271207,2011-02-13T00:54:24Z
30363401,Alexander Avtanski,79401,1,823599,2009-01-22T01:52:53Z
30399204,nmixter,55774,4,9621364,2011-10-22T05:02:01Z
30406218,Alexander Avtanski,79401,2,825957,2009-01-22T20:48:22Z
30407938,Alexander Avtanski,79401,1,825957,2009-01-22T22:00:37Z
30410687,Alexander Avtanski,79401,2,839321,2009-01-26T15:19:30Z
30429406,Alexander Avtanski,79401,3,829562,2009-01-24T00:09:20Z
30583337,n76,318696,12,17943800,2013-09-20T17:18:45Z
30612341,dchiles,153669,25,39383349,2016-05-17T18:03:15Z
30694627,vchernetsky,2772534,3,29688748,2015-03-23T21:05:57Z
30700983,n76,318696,5,31400168,2015-05-23T15:24:13Z
30704174,gaku,19532,1,24196,2009-02-01T02:23:36Z
30704290,Minh Nguyen,33757,7,33678352,2015-08-30T08:57:25Z
30829777,Harry Cutts,670691,3,42017025,2016-09-09T04:45:43Z
30832608,n76,318696,8,20998921,2014-03-09T03:36:04Z
30907672,mk408,201724,3,3993907,2010-02-28T00:10:30Z
30908004,afdreher,1110270,3,25292169,2014-09-07T18:04:40Z
30908065,David Speakman,90510,1,295455,2009-02-09T03:10:44Z
30908086,David Speakman,90510,1,295455,2009-02-09T03:16:06Z
30929971,Alexander Avtanski,79401,1,336264,2009-02-10T01:16:48Z
30931673,oldtopos,169004,2,26517003,2014-11-03T02:12:06Z
30931725,n76,318696,4,19753538,2014-01-01T21:56:24Z
30959001,markscalf,2772907,10,43253329,2016-10-28T19:32:43Z
31001772,Alexander Avtanski,79401,3,9404484,2011-09-26T18:39:41Z
31011722,vchernetsky,2772534,6,29684923,2015-03-23T18:25:54Z
31183625,Alexander Avtanski,79401,13,41706365,2016-08-26T05:09:02Z
31250407,markscalf,2772907,16,42644872,2016-10-04T23:15:46Z
31250538,Bike Mapper,74705,3,15976120,2013-05-04T19:38:05Z
31250613,nmixter,55774,5,34133783,2015-09-20T06:35:23Z
31250636,nmixter,55774,5,34133783,2015-09-20T06:35:24Z
31250712,Bike Mapper,74705,4,26823706,2014-11-16T15:12:29Z
31251076,wallclimber21,81024,3,2709182,2009-10-02T08:17:13Z
31263026,wallclimber21,81024,5,2729849,2009-10-03T22:23:47Z
31293620,samely,2512300,4,36960503,2016-02-02T16:24:06Z
31293704,mk408,201724,5,4876695,2010-06-01T17:49:07Z
31311296,Derick Rethans,37137,3,13611468,2012-10-23T23:57:18Z
31311850,nmixter,55774,1,598939,2009-02-21T19:24:52Z
31312197,Max Sharnoff,255403,2,4333777,2010-04-05T14:25:45Z
31313668,mk408,201724,4,3575478,2010-01-09T05:22:48Z
31349959,n76,318696,9,26534396,2014-11-03T20:11:41Z
31369616,andrewpmk,1679,2,3960500,2010-02-24T07:39:31Z
31528637,Bike Mapper,74705,11,14455518,2012-12-29T21:00:12Z
31559308,NE2,207745,8,13538213,2012-10-17T22:31:25Z
31559319,dannykath,2226712,8,36946001,2016-02-01T21:03:25Z
31560191,fennecfoxen,100744,1,684206,2009-02-27T04:44:10Z
31560206,fennecfoxen,100744,1,684206,2009-02-27T04:46:27Z
31560226,StellanL,28775,3,11242260,2012-04-09T17:38:43Z
31560247,wallclimber21,81024,4,2730727,2009-10-04T01:13:48Z
31560330,Bike Mapper,74705,9,26826006,2014-11-16T16:52:22Z
31613803,gaku,19532,1,700387,2009-02-28T10:16:44Z
31755497,samely,2512300,2,36960413,2016-02-02T16:19:44Z
31852330,Lambertus,6424,3,8507723,2011-06-21T19:32:00Z
31926898,Sheung Wa,1642501,2,17766669,2013-09-10T12:43:17Z
31975201,ryandrake,1214881,7,15075090,2013-02-18T10:00:48Z
32068979,RichRico,2219338,27,39152514,2016-05-06T21:36:36Z
32289808,wallclimber21,81024,3,9690480,2011-10-30T05:11:50Z
32504717,Bike Mapper,74705,4,30312118,2015-04-18T17:37:50Z
32590530,samely,2512300,16,36426435,2016-01-07T15:10:58Z
32656898,BLUG_Julien,606404,8,32664876,2015-07-16T01:45:14Z
32741972,mk408,201724,2,4005604,2010-03-01T03:45:35Z
32803085,Bike Mapper,74705,2,14735704,2013-01-21T17:29:39Z
32823675,Alexander Avtanski,79401,2,8839084,2011-07-26T19:26:53Z
32826962,mk408,201724,7,4116669,2010-03-13T16:50:45Z
32827563,adbrown,54598,1,198400,2009-04-05T00:47:55Z
32827796,mk408,201724,6,6867816,2011-01-05T01:24:34Z
32828207,andrewpmk,1679,5,16318056,2013-05-28T02:32:55Z
32829700,KindredCoda,14293,3,8639940,2011-07-05T15:06:09Z
32837530,oba510,933797,13,40790957,2016-07-17T03:40:13Z
32837684,stevea,123633,33,21185215,2014-03-19T01:47:39Z
32838160,dannykath,2226712,25,39935269,2016-06-10T17:03:35Z
32865132,Emers,95132,3,278261,2009-04-05T23:58:24Z
32896776,Ahlzen,81285,5,21751678,2014-04-17T15:40:32Z
32909864,Dami_Tn,2012449,8,25699035,2014-09-27T05:17:54Z
32910227,nmixter,55774,2,303490,2009-04-07T19:32:20Z
32910736,nmixter,55774,2,303490,2009-04-07T19:49:15Z
32920669,dannykath,2226712,4,39275691,2016-05-12T18:57:36Z
32921673,adbrown,54598,2,329434,2009-04-08T08:05:21Z
32921894,stevea,123633,4,3968601,2010-02-25T03:01:26Z
32968876,Cato_d_Ae,1679807,7,21533279,2014-04-06T14:10:38Z
32969723,Minh Nguyen,33757,3,32130352,2015-06-22T04:43:16Z
32973870,Cato_d_Ae,1679807,4,22471494,2014-05-21T18:01:14Z
33038050,balrog-kun,20587,3,4250871,2010-03-28T01:46:30Z
33039710,Telecas,202256,6,43832541,2016-11-20T21:16:17Z
33068689,fennecfoxen,100744,2,1337078,2009-05-27T20:15:34Z
33084841,fennecfoxen,100744,4,441551,2009-04-12T18:05:41Z
33084904,fennecfoxen,100744,3,441551,2009-04-12T18:08:51Z
33085018,fennecfoxen,100744,1,441551,2009-04-12T18:11:22Z
33085236,Minh Nguyen,33757,3,31682741,2015-06-03T05:16:16Z
33094614,mk408,201724,5,3575570,2010-01-09T06:06:36Z
33094987,mk408,201724,3,3994979,2010-02-28T07:08:15Z
33095334,wallclimber21,81024,5,2729717,2009-10-03T22:11:03Z
33095591,Minh Nguyen,33757,5,32568367,2015-07-11T18:01:10Z
33096087,Minh Nguyen,33757,2,33996643,2015-09-13T10:08:49Z
33104295,TorieRob,3821658,9,39918886,2016-06-09T22:16:23Z
33104573,mk408,201724,9,6971451,2011-01-14T21:23:12Z
33104605,fennecfoxen,100744,2,462174,2009-04-13T01:00:26Z
33105830,mk408,201724,7,6643332,2010-12-12T23:22:12Z
33105895,KindredCoda,14293,3,8306355,2011-05-31T22:52:31Z
33106248,Chris Lawrence,36121,1,462766,2009-04-13T03:30:54Z
33106279,Chris Lawrence,36121,1,462766,2009-04-13T03:32:56Z
33111695,KindredCoda,14293,3,9044962,2011-08-17T07:53:34Z
33174214,Minh Nguyen,33757,5,32402544,2015-07-04T04:30:28Z
33513417,esuranyi,3245195,5,35450115,2015-11-19T23:51:21Z
33608796,Speight,24452,2,934445,2009-04-24T23:14:21Z
33610096,ChrisZontine,1376118,8,18511991,2013-10-23T23:40:47Z
